NODE_CV;Main Debug Switch 2;930;UNSIGNED;1
NODE_CV;Low Level Debug Switch 1;931;UNSIGNED;1
NODE_CV;Low Level Debug Switch 2;932;UNSIGNED;1
NODE_CV;Enable eLS output;933;UNSIGNED;0
NODE_CV;Pos_OpenLoopPWM;934;UNSIGNED;1
NODE_CV;Device_Variant;900;UNSIGNED;22084
NODE_CV;Fault mask 1;600;UNSIGNED;2047
NODE_CV;Fault mask 2;601;UNSIGNED;0
NODE_CV;Oil Viscosity 85C;1010;SIGNED;14
NODE_CV;Oil Viscosity 38C;1011;SIGNED;70
NODE_CV;Oil Viscosity 16C;1012;SIGNED;222
NODE_CV;Oil Viscosity 2C;1013;SIGNED;596
NODE_CV;Oil Viscosity -9C;1014;SIGNED;1552
NODE_CV;Oil Viscosity -15C;1015;SIGNED;2852
NODE_CV;Oil Viscosity -18C;1016;SIGNED;3972
NODE_CV;Oil Viscosity -20C;1017;SIGNED;5000
NODE_CV;u32_Reserved01;602;UNSIGNED;0
NODE_CV;u32_Reserved02;603;UNSIGNED;0
NODE_CV;u32_Reserved03;604;UNSIGNED;0
NODE_CV;u32_Reserved04;605;UNSIGNED;0
NODE_CV;u32_Reserved05;606;UNSIGNED;0
NODE_CV;u32_Reserved06;607;UNSIGNED;0
NODE_CV;s32_Reserved01;630;SIGNED;0
NODE_CV;s32_Reserved02;631;SIGNED;0
NODE_CV;s32_Reserved03;632;SIGNED;0
NODE_CV;s32_Reserved04;633;SIGNED;0
NODE_CV;s32_Reserved05;634;SIGNED;0
NODE_CV;s32_Reserved06;635;SIGNED;0
NODE_CV;s32_Reserved07;636;SIGNED;0
NODE_CV;s32_Reserved08;637;SIGNED;0
NODE_CV;s32_Reserved09;638;SIGNED;0
NODE_CV;s32_Reserved10;639;SIGNED;0
NODE_CV;s32_Reserved11;640;SIGNED;0
NODE_CV;s32_Reserved12;641;SIGNED;0
NODE_CV;s32_Reserved13;642;SIGNED;0
NODE_CV;s32_Reserved14;643;SIGNED;0
NODE_CV;s32_Reserved15;644;SIGNED;0
NODE_CV;s32_Reserved16;645;SIGNED;0
NODE_CV;s32_Reserved17;646;SIGNED;0
NODE_CV;s32_Reserved18;647;SIGNED;0
NODE_CV;s32_Reserved19;648;SIGNED;0
NODE_CV;u16_Reserved01;935;UNSIGNED;0
NODE_CV;u16_Reserved02;936;UNSIGNED;0
NODE_CV;u16_Reserved03;937;UNSIGNED;0
NODE_CV;u16_Reserved04;938;UNSIGNED;0
NODE_CV;u16_Reserved05;939;UNSIGNED;0
NODE_CV;u16_Reserved06;940;UNSIGNED;0
NODE_CV;u16_Reserved07;941;UNSIGNED;0
NODE_CV;u16_Reserved08;942;UNSIGNED;0
NODE_CV;u16_Reserved09;943;UNSIGNED;0
NODE_CV;u16_Reserved10;944;UNSIGNED;0
NODE_CV;u16_Reserved11;945;UNSIGNED;0
NODE_CV;u16_Reserved12;946;UNSIGNED;0
NODE_CV;u16_Reserved13;947;UNSIGNED;0
NODE_CV;u16_Reserved14;948;UNSIGNED;0
NODE_CV;u16_Reserved15;949;UNSIGNED;0
NODE_CV;s16_Reserved01;1018;SIGNED;0
NODE_CV;s16_Reserved02;1019;SIGNED;0
NODE_CV;s16_Reserved03;1020;SIGNED;0
NODE_CV;s16_Reserved04;1021;SIGNED;0
NODE_CV;s16_Reserved05;1022;SIGNED;0
NODE_CV;s16_Reserved06;1023;SIGNED;0
NODE_CV;s16_Reserved07;1024;SIGNED;0
NODE_CV;s16_Reserved08;1025;SIGNED;0
NODE_CV;s16_Reserved09;1026;SIGNED;0
NODE_CV;s16_Reserved10;1027;SIGNED;0
NODE_CV;s16_Reserved11;1028;SIGNED;0
NODE_CV;s16_Reserved12;1029;SIGNED;0
NODE_PV1;Serial Number;3;UNSIGNED;314226332
NODE_PV1;Application Major Software Version;21;UNSIGNED;3
NODE_PV1;Application Minor Software Version;22;UNSIGNED;8
NODE_PV1;OD Major Version;27;UNSIGNED;3
NODE_PV1;OD Minor Version;28;UNSIGNED;2
NODE_PV1;VoiceCoil Dither Period;100;UNSIGNED;2500
NODE_PV1;VoiceCoil Dither Amplitude;101;UNSIGNED;18
NODE_PV1;VoiceCoil Dither Enable;102;UNSIGNED;1
NODE_PV1;Output Warnings;103;UNSIGNED;1
NODE_PV1;Output Informations;104;UNSIGNED;0
NODE_PV1;WP 1 Service Name 1;106;UNSIGNED;4294966537
NODE_PV1;WP 2 Service Name 1;110;UNSIGNED;4294966537
NODE_PV1;Calibration Done;200;UNSIGNED;1
NODE_PV1;Pressure Sensor 1 Offset;201;SIGNED;47
NODE_PV1;Pressure Sensor 1 Gain;202;UNSIGNED;700
NODE_PV1;Pressure Sensor 2 Offset;203;SIGNED;-976
NODE_PV1;Pressure Sensor 2 Gain;204;UNSIGNED;710
NODE_PV1;Position Sensor 1 Offset;207;SIGNED;0
NODE_PV1;Position Sensor 1 Gain;208;UNSIGNED;1024
NODE_PV1;Position Sensor 2 Offset;209;SIGNED;0
NODE_PV1;Position Sensor 2 Gain;210;UNSIGNED;1024
NODE_PV1;Oil Temperature Offset;211;SIGNED;0
NODE_PV1;Oil Temperature Gain;212;UNSIGNED;1041
NODE_PV1;PCB Temperature Offset;205;SIGNED;0
NODE_PV1;PCB Temperature Gain;206;UNSIGNED;1040
NODE_PV1;Position Sensor 1 NewCore Supply;213;FLOAT;1.73704171
NODE_PV1;Position Sensor 1 NewCore Tank;214;FLOAT;1.70481074
NODE_PV1;Position Sensor 1 CalCore Supply;215;FLOAT;1.76425
NODE_PV1;Position Sensor 1 CalCore Tank;216;FLOAT;1.71150112
NODE_PV1;Position Sensor 1 Transition Supply;217;FLOAT;5.1696
NODE_PV1;Position Sensor 1 Transition Tank;218;FLOAT;-2.6039
NODE_PV1;Position Sensor 1 Coeff Supply a0;219;FLOAT;-0.5766896
NODE_PV1;Position Sensor 1 Coeff Supply a1;220;FLOAT;0.6540381
NODE_PV1;Position Sensor 1 Coeff Supply a2;221;FLOAT;-0.0287146717
NODE_PV1;Position Sensor 1 Coeff Supply a3;222;FLOAT;0.00334101543
NODE_PV1;Position Sensor 1 Coeff Mid a0;223;FLOAT;-0.519967735
NODE_PV1;Position Sensor 1 Coeff Mid a1;224;FLOAT;0.563390851
NODE_PV1;Position Sensor 1 Coeff Mid a2;225;FLOAT;-1.26654295E-05
NODE_PV1;Position Sensor 1 Coeff Mid a3;226;FLOAT;0.000770259241
NODE_PV1;Position Sensor 1 Coeff Tank a0;227;FLOAT;-0.46800077
NODE_PV1;Position Sensor 1 Coeff Tank a1;228;FLOAT;0.6103059
NODE_PV1;Position Sensor 1 Coeff Tank a2;229;FLOAT;0.0130285444
NODE_PV1;Position Sensor 1 Coeff Tank a3;230;FLOAT;0.00180271
NODE_PV1;Position Sensor 2 NewCore Supply;231;FLOAT;1.78294766
NODE_PV1;Position Sensor 2 NewCore Tank;232;FLOAT;1.76710677
NODE_PV1;Position Sensor 2 CalCore Supply;233;FLOAT;1.7815
NODE_PV1;Position Sensor 2 CalCore Tank;234;FLOAT;1.719125
NODE_PV1;Position Sensor 2 Transition Supply;235;FLOAT;5.2715
NODE_PV1;Position Sensor 2 Transition Tank;236;FLOAT;-2.5646
NODE_PV1;Position Sensor 2 Coeff Supply a0;237;FLOAT;-0.436284065
NODE_PV1;Position Sensor 2 Coeff Supply a1;238;FLOAT;0.547749639
NODE_PV1;Position Sensor 2 Coeff Supply a2;239;FLOAT;-0.009204062
NODE_PV1;Position Sensor 2 Coeff Supply a3;240;FLOAT;0.00207550288
NODE_PV1;Position Sensor 2 Coeff Mid a0;241;FLOAT;-0.5565048
NODE_PV1;Position Sensor 2 Coeff Mid a1;242;FLOAT;0.5578219
NODE_PV1;Position Sensor 2 Coeff Mid a2;243;FLOAT;-4.675101E-05
NODE_PV1;Position Sensor 2 Coeff Mid a3;244;FLOAT;0.00079659227
NODE_PV1;Position Sensor 2 Coeff Tank a0;245;FLOAT;-0.51584065
NODE_PV1;Position Sensor 2 Coeff Tank a1;246;FLOAT;0.5957002
NODE_PV1;Position Sensor 2 Coeff Tank a2;247;FLOAT;0.0109447269
NODE_PV1;Position Sensor 2 Coeff Tank a3;248;FLOAT;0.00173413893
NODE_PV1;Errorlog Position;300;UNSIGNED;3
NODE_PV1;Errorlog Entry 1;301;UNSIGNED;34668950
NODE_PV1;Errorlog Entry 2;302;UNSIGNED;6750632
NODE_PV1;Errorlog Entry 3;303;UNSIGNED;34669020
NODE_PV1;Errorlog Entry 4;304;UNSIGNED;6750222
NODE_PV1;Errorlog Entry 5;305;UNSIGNED;6750223
NODE_PV1;Errorlog Entry 6;306;UNSIGNED;6750224
NODE_PV1;Errorlog Entry 7;307;UNSIGNED;6750225
NODE_PV1;Errorlog Entry 8;308;UNSIGNED;6750226
NODE_PV1;Errorlog Entry 9;309;UNSIGNED;6750227
NODE_PV1;Errorlog Entry 10;310;UNSIGNED;6750230
NODE_PV1;Errorlog Entry 11;311;UNSIGNED;6750234
NODE_PV1;Errorlog Entry 12;312;UNSIGNED;6750235
NODE_PV1;Errorlog Entry 13;313;UNSIGNED;6750236
NODE_PV1;Errorlog Entry 14;314;UNSIGNED;6750237
NODE_PV1;Errorlog Entry 15;315;UNSIGNED;6750238
NODE_PV1;Errorlog Entry 16;316;UNSIGNED;6750241
NODE_PV1;Errorlog Entry 17;317;UNSIGNED;6750242
NODE_PV1;Errorlog Entry 18;318;UNSIGNED;6750249
NODE_PV1;Errorlog Entry 19;319;UNSIGNED;34668871
NODE_PV1;Errorlog Entry 20;320;UNSIGNED;34668871
NODE_PV1;Power Cycle;400;UNSIGNED;493
NODE_PV1;Training Done;405;UNSIGNED;1514493267
NODE_PV1;Airbleeding Done;406;UNSIGNED;1514493267
NODE_PV1;Block Boundary Done;407;UNSIGNED;2780474028
NODE_PV1;Coils Swapped;408;UNSIGNED;0
NODE_PV1;Coil 1 Polarity reversal Done;409;UNSIGNED;0
NODE_PV1;Coil 2 Polarity reversal Done;410;UNSIGNED;0
NODE_PV1;PCB Temperature;509;SIGNED;73
NODE_PV1;Oil Temperature;510;SIGNED;64
NODE_PV1;Stimulus 1;513;SIGNED;0
NODE_PV1;Stimulus 2;514;SIGNED;0
NODE_PV1;CRC status;520;UNSIGNED;31
NODE_PV1;Raw Oil Temperature;537;UNSIGNED;7429
NODE_PV1;Raw PCB Temperature;538;UNSIGNED;7633
NODE_PV1;Load Sense Margin;608;SIGNED;250
NODE_PV1;Load Sense Standby Pressure;901;UNSIGNED;0
NODE_PV1;Area of Work Port 1;609;SIGNED;1
NODE_PV1;Area of Work Port 2;610;SIGNED;1
NODE_PV1;Pressure Maximum for Port 1;611;SIGNED;20200
NODE_PV1;Pressure Maximum for Port 2;612;SIGNED;20200
NODE_PV1;Flow Maximum for Port 1;920;SIGNED;200
NODE_PV1;Flow Maximum for Port 2;921;SIGNED;200
NODE_PV1;Minimum Pressure Differential;902;UNSIGNED;0
NODE_PV1;Overrunning Load Margin;613;SIGNED;0
NODE_PV1;Passive Load Margin;614;SIGNED;0
NODE_PV1;Oil Type;903;UNSIGNED;3
NODE_PV1;Volume WP1;615;SIGNED;3000
NODE_PV1;Volume WP2;616;SIGNED;3000
NODE_PV1;Twin Spool Control Mode;904;UNSIGNED;0
NODE_PV1;UFC Gain for Work Port 1;922;SIGNED;150
NODE_PV1;UFC Gain for Work Port 2;923;SIGNED;150
NODE_PV1;UFC Decompression Offset;924;SIGNED;100
NODE_PV1;UFC Decompression Offset Percent;925;SIGNED;50
NODE_PV1;Pressure setpoint for passive IFC control;617;SIGNED;1200
NODE_PV1;Pressure setpoint for overrunning IFC control;618;SIGNED;1000
NODE_PV1;IFC Press Kp x256;926;SIGNED;6273
NODE_PV1;IFC Press Ki x256;927;SIGNED;30
NODE_PV1;IFC Press Shaper K x2^16;619;SIGNED;1224
NODE_PV1;IFC Press Shaper Positive Rate Limit;620;SIGNED;1473823
NODE_PV1;IFC Press Shaper Negative Rate Limit;621;SIGNED;-1473823
NODE_PV1;Q Shaper Gain Away From Zero x 2^16;622;SIGNED;2424
NODE_PV1;Q Shaper Gain Toward Zero x 2^16;623;SIGNED;7000
NODE_PV1;Q Shaper Away From Zero Rate x 2^16;624;SIGNED;786432
NODE_PV1;Q Shaper Toward Zero Rate x 2^16;625;SIGNED;1179648
NODE_PV1;Load Damp Filter Passive;626;SIGNED;27139
NODE_PV1;Load Damp Filter Overrunning;627;SIGNED;27139
NODE_PV1;Load Damp Gain Passive;928;SIGNED;50
NODE_PV1;Load Damp Gain Overrunning;929;SIGNED;50
NODE_PV1;Line Loss Scale Supply;644;SIGNED;0
NODE_PV1;Line Loss Scale Tank;645;SIGNED;0
NODE_PV1;Float Pressure Limit;628;SIGNED;1000
NODE_PV1;Float Flow Demand for Work Port 2;930;SIGNED;5
NODE_PV1;Float Flow Demand for Work Port 1;931;SIGNED;5
NODE_PV1;Shake Frequency;905;UNSIGNED;10
NODE_PV1;Shake Flow Amplitude;932;SIGNED;12
NODE_PV1;Shake Accel Scaling;933;SIGNED;1280
NODE_PV1;LS Demand Shake;629;SIGNED;12500
NODE_PV1;Center Position for Port 1;934;SIGNED;-290
NODE_PV1;Center Position for Port 2;935;SIGNED;-219
NODE_PV1;Pressure Side End Stop for Port 1;936;SIGNED;4300
NODE_PV1;Pressure Side End Stop for Port 2;937;SIGNED;4336
NODE_PV1;Tank Side End Stop for Port 1;938;SIGNED;-4975
NODE_PV1;Tank Side End Stop for Port 2;939;SIGNED;-4954
NODE_PV1;Pressure Edge for Port 1;940;SIGNED;465
NODE_PV1;Pressure Edge for Port 2;941;SIGNED;547
NODE_PV1;Tank Edge for Port 1;942;SIGNED;-1155
NODE_PV1;Tank Edge for Port 2;943;SIGNED;-1061
NODE_PV1;Null Position for Port 1;944;SIGNED;-290
NODE_PV1;Null Position for Port 2;945;SIGNED;-219
NODE_PV1;Backlash for Port 1;946;SIGNED;43
NODE_PV1;Backlash for Port 2;947;SIGNED;15
NODE_PV1;Center Position for Port 1 EOL Trained;948;SIGNED;0
NODE_PV1;Center Position for Port 2 EOL Trained;949;SIGNED;0
NODE_PV1;Pressure Side End Stop for Port 1 EOL Trained;950;SIGNED;4637
NODE_PV1;Pressure Side End Stop for Port 2 EOL Trained;951;SIGNED;4577
NODE_PV1;Tank Side End Stop for Port 1 EOL Trained;952;SIGNED;-4671
NODE_PV1;Tank Side End Stop for Port 2 EOL Trained;953;SIGNED;-4745
NODE_PV1;Spool 1 Spring Bias (0 center  1 pressure  2 tank);906;UNSIGNED;0
NODE_PV1;Spool 2 Spring Bias (0 center  1 pressure  2 tank);907;UNSIGNED;0
NODE_PV1;Spool Design Enumeration (0 CMA200 low   1 CMA200 high  2 CMA90);954;SIGNED;0
NODE_PV1;Kd gain;955;SIGNED;40
NODE_PV1;Kp gain;956;SIGNED;26
NODE_PV1;Ki gain;957;SIGNED;25
NODE_PV1;Kff gain;958;SIGNED;15000
NODE_PV1;Kd filter;959;SIGNED;18600
NODE_PV1;Ka gain;960;SIGNED;15
NODE_PV1;Zero crossing pulse magnitude;961;SIGNED;40
NODE_PV1;Zero crossing pulse duration;962;SIGNED;7
NODE_PV1;PWM Offset Pressure WP1;963;SIGNED;470
NODE_PV1;PWM Offset Tank WP1;964;SIGNED;-464
NODE_PV1;PWM Offset Pressure WP2;965;SIGNED;509
NODE_PV1;PWM Offset Tank WP2;966;SIGNED;-380
NODE_PV1;Trained pres side return velocities WP1;630;SIGNED;618860641
NODE_PV1;Trained pres side slow away velocities WP1;631;SIGNED;91427451
NODE_PV1;Trained pres side fast away velocity WP1;632;SIGNED;1180
NODE_PV1;Trained tank side return velocities WP1;633;SIGNED;631426130
NODE_PV1;Trained tank side slow away velocities WP1;634;SIGNED;73560532
NODE_PV1;Trained tank side fast away velocity WP1;635;SIGNED;937
NODE_PV1;Trained pres side return velocities WP2;636;SIGNED;613637225
NODE_PV1;Trained pres side slow away velocities WP2;637;SIGNED;108224118
NODE_PV1;Trained pres side fast away velocity WP2;638;SIGNED;1171
NODE_PV1;Trained tank side return velocities WP2;639;SIGNED;637746276
NODE_PV1;Trained tank side slow away velocities WP2;640;SIGNED;81974773
NODE_PV1;Trained tank side fast away velocity WP2;641;SIGNED;947
NODE_PV1;Main Debug Switch 1;967;SIGNED;1
NODE_PV1;Main Debug Switch 2;968;SIGNED;1
NODE_PV1;Low Level Debug Switch 1;969;SIGNED;1
NODE_PV1;Low Level Debug Switch 2;970;SIGNED;1
NODE_PV1;Airbleed Time;908;UNSIGNED;180
NODE_PV1;Airbleed PWM Frequency;909;UNSIGNED;50
NODE_PV1;Airbleed PWM Amplitude;971;SIGNED;950
NODE_PV1;Pressure Hysteresis;642;SIGNED;500
NODE_PV1;Flow Hysteresis;972;SIGNED;1
